,id,alias,name,image_url,is_closed,url,review_count,rating,price,phone,display_phone,distance,category,latitude,longitude,is_pickup,is_delivery,is_restaurant_reservation,address1,address2,address3,city,zip_code,country,state,display_address
42,rPTX2J5KGDkN1QhPD-QOvg,xifu-food-brooklyn,Xifu Food,https://s3-media2.fl.yelpcdn.com/bphoto/SiWrJqq1wyIbUWFbhjgoXQ/o.jpg,False,https://www.yelp.com/biz/xifu-food-brooklyn?adjust_creative=FD2XoK_GD3s4xtuvOGb8-g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FD2XoK_GD3s4xtuvOGb8-g,138,4.5,$,+17182378886,(718) 237-8886,2200.5244386793,Chinese,40.6880326,-73.9819963,,,,318 Livingston St,,,Brooklyn,11217,US,NY,"['318 Livingston St', 'Brooklyn, NY 11217']"
43,v4_89HfTm05NFTuukjsl_g,the-burrito-box-new-york,The Burrito Box,https://s3-media2.fl.yelpcdn.com/bphoto/cBJyXeaXy-nJQYu4KHzRFw/o.jpg,False,https://www.yelp.com/biz/the-burrito-box-new-york?adjust_creative=FD2XoK_GD3s4xtuvOGb8-g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FD2XoK_GD3s4xtuvOGb8-g,877,4.0,$,+12124896889,(212) 489-6889,7020.5681858638,Mexican,40.76831,-73.98565,,,,885 9th Ave,,,New York,10019,US,NY,"['885 9th Ave', 'New York, NY 10019']"
44,lynQoI3w_pzYfHGeuUU-Qg,shu-jiao-fu-zhou-cuisine-restaurant-new-york,Shu Jiao Fu Zhou Cuisine Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/EV10p_mweh7C1qjrLUJePw/o.jpg,False,https://www.yelp.com/biz/shu-jiao-fu-zhou-cuisine-restaurant-new-york?adjust_creative=FD2XoK_GD3s4xtuvOGb8-g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FD2XoK_GD3s4xtuvOGb8-g,843,4.5,$,+12126252532,(212) 625-2532,1460.3128603386,Chinese,40.7184290358,-73.991692898,pickup,,,118 Eldridge St,,,New York,10002,US,NY,"['118 Eldridge St', 'New York, NY 10002']"
45,ehUuSk5gPTCQmwS_ubgKRA,upstate-craft-beer-and-oyster-bar-new-york-4,Upstate Craft Beer & Oyster Bar,https://s3-media1.fl.yelpcdn.com/bphoto/RvnUVU7MF7DT0RzNL-EebQ/o.jpg,False,https://www.yelp.com/biz/upstate-craft-beer-and-oyster-bar-new-york-4?adjust_creative=FD2XoK_GD3s4xtuvOGb8-g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FD2XoK_GD3s4xtuvOGb8-g,1850,4.5,$$,+16467915400,(646) 791-5400,2416.715359116,Seafood,40.726373,-73.986557,restaurant_reservation,,,95 1st Ave,,,New York,10003,US,NY,"['95 1st Ave', 'New York, NY 10003']"
46,ooHTw6KGNXsKj5TmyHKVuQ,lucys-vietnamese-bushwick-bushwick,Lucy's Vietnamese Bushwick,https://s3-media1.fl.yelpcdn.com/bphoto/d842GjU-5cUshM3opPmEMw/o.jpg,False,https://www.yelp.com/biz/lucys-vietnamese-bushwick-bushwick?adjust_creative=FD2XoK_GD3s4xtuvOGb8-g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FD2XoK_GD3s4xtuvOGb8-g,469,4.0,$$,+13472401599,(347) 240-1599,6635.6633808645,Vietnamese,40.699661,-73.916012,pickup,delivery,,262 Irving Ave,,,Bushwick,11237,US,NY,"['262 Irving Ave', 'Bushwick, NY 11237']"
47,7Qvh0oFRsoqrO9qNlcMKXQ,saigon-shack-new-york,Saigon Shack,https://s3-media2.fl.yelpcdn.com/bphoto/TlIH3rCYMec53AszcOtMXQ/o.jpg,False,https://www.yelp.com/biz/saigon-shack-new-york?adjust_creative=FD2XoK_GD3s4xtuvOGb8-g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FD2XoK_GD3s4xtuvOGb8-g,2382,4.0,$,+12122280588,(212) 228-0588,2748.3047247115,Sandwiches,40.72969,-74.000629,delivery,pickup,,114 Macdougal St,,,New York,10012,US,NY,"['114 Macdougal St', 'New York, NY 10012']"
48,ND2PgVHYAF4IdaV6Zse5hQ,taqueria-al-pastor-brooklyn-2,Taqueria al Pastor,https://s3-media4.fl.yelpcdn.com/bphoto/SUrcalNbaIS0N3BCxO_4RA/o.jpg,False,https://www.yelp.com/biz/taqueria-al-pastor-brooklyn-2?adjust_creative=FD2XoK_GD3s4xtuvOGb8-g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FD2XoK_GD3s4xtuvOGb8-g,31,5.0,$,,,6433.0112538251,Tacos,40.703326,-73.918029,,,,128 Wyckoff Ave,,,Brooklyn,11237,US,NY,"['128 Wyckoff Ave', 'Brooklyn, NY 11237']"
49,qm1J_dPA5IHij1oAnoZwHw,nonono-new-york-6,nonono,https://s3-media4.fl.yelpcdn.com/bphoto/yhZYzx5cnn8SFFF8eZdRHw/o.jpg,False,https://www.yelp.com/biz/nonono-new-york-6?adjust_creative=FD2XoK_GD3s4xtuvOGb8-g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FD2XoK_GD3s4xtuvOGb8-g,718,4.5,$$,+16467073227,(646) 707-3227,4515.8976816121,Tapas/Small Plates,40.74545,-73.98499,restaurant_reservation,delivery,pickup,118 Madison Ave,,,New York,10016,US,NY,"['118 Madison Ave', 'New York, NY 10016']"
50,vyoA8dxwScuMV_AsTcjQcg,l-and-b-spumoni-gardens-brooklyn,L & B Spumoni Gardens,https://s3-media2.fl.yelpcdn.com/bphoto/BrTci9PjIwi7V1vkbgkdqg/o.jpg,False,https://www.yelp.com/biz/l-and-b-spumoni-gardens-brooklyn?adjust_creative=FD2XoK_GD3s4xtuvOGb8-g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FD2XoK_GD3s4xtuvOGb8-g,3721,4.0,$,+17184491230,(718) 449-1230,12361.1634228066,Pizza,40.594715,-73.981316,delivery,pickup,,2725 86th St,,,Brooklyn,11223,US,NY,"['2725 86th St', 'Brooklyn, NY 11223']"
51,0dDCDQz7DrKkSvu9h2hcQw,chow-house-new-york,Chow House,https://s3-media3.fl.yelpcdn.com/bphoto/kzeClsI9_2tkHqKScotx1Q/o.jpg,False,https://www.yelp.com/biz/chow-house-new-york?adjust_creative=FD2XoK_GD3s4xtuvOGb8-g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FD2XoK_GD3s4xtuvOGb8-g,385,4.5,$$,+12128371021,(212) 837-1021,2692.4401801037,Chinese,40.72915,-74.00072,restaurant_reservation,pickup,delivery,181 Bleecker St,,,New York,10012,US,NY,"['181 Bleecker St', 'New York, NY 10012']"
52,FhXjAc6nKLf414KxYujUHw,robertas-brooklyn-2,Roberta's,https://s3-media4.fl.yelpcdn.com/bphoto/8fY9fA5TtCF0ebdTNph9mQ/o.jpg,False,https://www.yelp.com/biz/robertas-brooklyn-2?adjust_creative=FD2XoK_GD3s4xtuvOGb8-g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FD2XoK_GD3s4xtuvOGb8-g,2830,4.0,$$,+17184171118,(718) 417-1118,5118.6905921479,Pizza,40.7050435343,-73.9335712337,pickup,delivery,,261 Moore St,,,Brooklyn,11206,US,NY,"['261 Moore St', 'Brooklyn, NY 11206']"
53,GA5msU6NO9rQRctPfDJCBg,peaches-hothouse-brooklyn,Peaches HotHouse,https://s3-media1.fl.yelpcdn.com/bphoto/KEAXgZGetzDf_pc4kse_mw/o.jpg,False,https://www.yelp.com/biz/peaches-hothouse-brooklyn?adjust_creative=FD2XoK_GD3s4xtuvOGb8-g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FD2XoK_GD3s4xtuvOGb8-g,1164,4.0,$$,+17184839111,(718) 483-9111,4915.4197894552,Southern,40.6833699737,-73.9437798411,delivery,pickup,,415 Tompkins Ave,,,Brooklyn,11216,US,NY,"['415 Tompkins Ave', 'Brooklyn, NY 11216']"
54,YvWQMlMjtYmVmheH97tTlQ,crab-house-all-you-can-eat-seafood-new-york,Crab House All You Can Eat Seafood,https://s3-media4.fl.yelpcdn.com/bphoto/DYOp1lRJel6kSKJgr80sKA/o.jpg,False,https://www.yelp.com/biz/crab-house-all-you-can-eat-seafood-new-york?adjust_creative=FD2XoK_GD3s4xtuvOGb8-g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FD2XoK_GD3s4xtuvOGb8-g,91,4.0,,+12123926400,(212) 392-6400,6366.5633874897,Buffets,40.75961,-73.9698,,,,135 E 55th St,,,New York,10022,US,NY,"['135 E 55th St', 'New York, NY 10022']"
55,bBDzXNM7Y7_8WE2Sm6R_ig,gotham-west-market-new-york,Gotham West Market,https://s3-media4.fl.yelpcdn.com/bphoto/lrniEesSg9zU6fwhiqRWUQ/o.jpg,False,https://www.yelp.com/biz/gotham-west-market-new-york?adjust_creative=FD2XoK_GD3s4xtuvOGb8-g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FD2XoK_GD3s4xtuvOGb8-g,555,4.0,$$,+12125827940,(212) 582-7940,6342.0646510005,Food Court,40.7624395,-73.9971462,,,,600 11th Ave,,,New York,10036,US,NY,"['600 11th Ave', 'New York, NY 10036']"
56,FAALx4s7PBtCZWKFqRNPNQ,tiger-box-brooklyn,Tiger Box,https://s3-media1.fl.yelpcdn.com/bphoto/6bmem_0fpRqsFM0nCB5pEA/o.jpg,False,https://www.yelp.com/biz/tiger-box-brooklyn?adjust_creative=FD2XoK_GD3s4xtuvOGb8-g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FD2XoK_GD3s4xtuvOGb8-g,59,4.5,$,+16463201177,(646) 320-1177,2078.7392505465,Korean,40.6963379,-73.972758,delivery,pickup,,169 Park Ave,,,Brooklyn,11205,US,NY,"['169 Park Ave', 'Brooklyn, NY 11205']"
57,vW7sMAxt4YcUS8tWONaX2g,the-gumbo-bros-brooklyn,The Gumbo Bros,https://s3-media1.fl.yelpcdn.com/bphoto/3bfw7zm8LMa8v8Hm0Vs1bA/o.jpg,False,https://www.yelp.com/biz/the-gumbo-bros-brooklyn?adjust_creative=FD2XoK_GD3s4xtuvOGb8-g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FD2XoK_GD3s4xtuvOGb8-g,336,4.5,$$,+19179091471,(917) 909-1471,1813.5835213847,Cajun/Creole,40.68925,-73.9918,delivery,pickup,,224 Atlantic Ave,,,Brooklyn,11201,US,NY,"['224 Atlantic Ave', 'Brooklyn, NY 11201']"
58,zj8Lq1T8KIC5zwFief15jg,prince-street-pizza-new-york-2,Prince Street Pizza,https://s3-media3.fl.yelpcdn.com/bphoto/ZAukOyv530w4KjOHC5YY1w/o.jpg,False,https://www.yelp.com/biz/prince-street-pizza-new-york-2?adjust_creative=FD2XoK_GD3s4xtuvOGb8-g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FD2XoK_GD3s4xtuvOGb8-g,3510,4.5,$,+12129664100,(212) 966-4100,1941.9638172538,Pizza,40.7229087706,-73.9944863319,delivery,pickup,,27 Prince St,,,New York,10012,US,NY,"['27 Prince St', 'New York, NY 10012']"
59,34LM8_lP8iwizHBu6YgaQQ,el-jeffe-brooklyn,El Jeffe,https://s3-media4.fl.yelpcdn.com/bphoto/hJlnefUcbPP_fKj7atN8kQ/o.jpg,False,https://www.yelp.com/biz/el-jeffe-brooklyn?adjust_creative=FD2XoK_GD3s4xtuvOGb8-g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FD2XoK_GD3s4xtuvOGb8-g,237,4.5,$$,+13473658919,(347) 365-8919,5230.765415873,New Mexican Cuisine,40.6801601,-73.9419752,delivery,pickup,,1483 Fulton St,,,Brooklyn,11216,US,NY,"['1483 Fulton St', 'Brooklyn, NY 11216']"
60,v1DHGRNCH9247WLYoaoA9A,l-industrie-pizzeria-brooklyn,L'industrie Pizzeria,https://s3-media2.fl.yelpcdn.com/bphoto/SRL_RztRRUijgQwt67daGw/o.jpg,False,https://www.yelp.com/biz/l-industrie-pizzeria-brooklyn?adjust_creative=FD2XoK_GD3s4xtuvOGb8-g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FD2XoK_GD3s4xtuvOGb8-g,521,4.5,$,+17185990002,(718) 599-0002,3145.0160413384,Pizza,40.71162,-73.95783,delivery,pickup,,254 S 2nd St,,,Brooklyn,11211,US,NY,"['254 S 2nd St', 'Brooklyn, NY 11211']"
61,4jucppz-BA0MiY06DjuBYQ,frijolitos-new-york-2,Frijolito's,https://s3-media1.fl.yelpcdn.com/bphoto/msictAKlOg5mSZdweTfPww/o.jpg,False,https://www.yelp.com/biz/frijolitos-new-york-2?adjust_creative=FD2XoK_GD3s4xtuvOGb8-g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FD2XoK_GD3s4xtuvOGb8-g,139,4.5,$,+16466829033,(646) 682-9033,13588.887548911,Mexican,40.8234652877,-73.9524172246,delivery,pickup,,3446 Broadway,,,New York,10031,US,NY,"['3446 Broadway', 'New York, NY 10031']"
62,9AXTJkwXdWaJaQkCjpj6mA,sunday-in-brooklyn-brooklyn-3,Sunday in Brooklyn,https://s3-media2.fl.yelpcdn.com/bphoto/aQ6Q-J6s4imnnsxnfVASjw/o.jpg,False,https://www.yelp.com/biz/sunday-in-brooklyn-brooklyn-3?adjust_creative=FD2XoK_GD3s4xtuvOGb8-g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FD2XoK_GD3s4xtuvOGb8-g,784,4.0,$$,+13472226722,(347) 222-6722,2626.5777794971,American (New),40.714145,-73.965322,delivery,pickup,,348 Wythe Ave,,,Brooklyn,11249,US,NY,"['348 Wythe Ave', 'Brooklyn, NY 11249']"
63,Wbmqg0TkOVkzNh3HrJ9DIQ,vietnaam-new-york,Vietnaam,https://s3-media3.fl.yelpcdn.com/bphoto/oLY9ouWW0YE3QoeNRSlIwA/o.jpg,False,https://www.yelp.com/biz/vietnaam-new-york?adjust_creative=FD2XoK_GD3s4xtuvOGb8-g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FD2XoK_GD3s4xtuvOGb8-g,791,4.0,$$,+12127220558,(212) 722-0558,8993.4848965215,Vietnamese,40.7791481018,-73.9504165649,,,,1700 2nd Ave,,,New York,10128,US,NY,"['1700 2nd Ave', 'New York, NY 10128']"
64,kxykwx5qTWBhlMh18MQ82Q,lukes-lobster-fidi-new-york,Luke's Lobster FiDi,https://s3-media2.fl.yelpcdn.com/bphoto/C5NV5lfsLo2nJDkx3Or9ig/o.jpg,False,https://www.yelp.com/biz/lukes-lobster-fidi-new-york?adjust_creative=FD2XoK_GD3s4xtuvOGb8-g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FD2XoK_GD3s4xtuvOGb8-g,1154,4.5,$$,+12127471700,(212) 747-1700,1392.7033987695,Seafood,40.7046213004,-74.0107793877,delivery,pickup,,26 S William St,,,New York,10004,US,NY,"['26 S William St', 'New York, NY 10004']"
65,nsAU6F2vmdnphmfIa_RuWg,mables-smokehouse-and-banquet-hall-brooklyn-6,Mable's Smokehouse & Banquet Hall,https://s3-media1.fl.yelpcdn.com/bphoto/OS2cqRCWCOioXnpLo-yeHg/o.jpg,False,https://www.yelp.com/biz/mables-smokehouse-and-banquet-hall-brooklyn-6?adjust_creative=FD2XoK_GD3s4xtuvOGb8-g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FD2XoK_GD3s4xtuvOGb8-g,840,4.0,$$,+17182186655,(718) 218-6655,3597.8299284032,Barbeque,40.7211890205,-73.9570004493,restaurant_reservation,delivery,pickup,44 Berry St,,,Brooklyn,11249,US,NY,"['44 Berry St', 'Brooklyn, NY 11249']"
66,GLf8_rOnkszkGmPAiMzO9Q,bread-and-spread-dumbo,Bread & Spread,https://s3-media3.fl.yelpcdn.com/bphoto/SMT03iEizZOtc_Cwe5wQbg/o.jpg,False,https://www.yelp.com/biz/bread-and-spread-dumbo?adjust_creative=FD2XoK_GD3s4xtuvOGb8-g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FD2XoK_GD3s4xtuvOGb8-g,144,4.5,$$,+17186252220,(718) 625-2220,698.2848912388,Coffee & Tea,40.702594500000004,-73.9869119,delivery,pickup,,151 Front St,,,Dumbo,11201,US,NY,"['151 Front St', 'Dumbo, NY 11201']"
67,texbRCTWEMkK3aoLMIAGhA,queen-brooklyn-3,Queen,https://s3-media2.fl.yelpcdn.com/bphoto/zMaHPFuMYY3tuwCpU8bD_g/o.jpg,False,https://www.yelp.com/biz/queen-brooklyn-3?adjust_creative=FD2XoK_GD3s4xtuvOGb8-g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FD2XoK_GD3s4xtuvOGb8-g,159,4.5,$,+19292273474,(929) 227-3474,6059.336689147,Middle Eastern,40.706071,-73.922414,delivery,pickup,,247 Starr St,,,Brooklyn,11237,US,NY,"['247 Starr St', 'Brooklyn, NY 11237']"
68,c921DfWPCxG5qJ687TU6Xw,burrito-republic-ridgewood,Burrito Republic,https://s3-media2.fl.yelpcdn.com/bphoto/jVuxdCWv2mvcmffj3u1d1g/o.jpg,False,https://www.yelp.com/biz/burrito-republic-ridgewood?adjust_creative=FD2XoK_GD3s4xtuvOGb8-g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FD2XoK_GD3s4xtuvOGb8-g,94,4.0,$$,+19293376446,(929) 337-6446,8037.004832049,Tacos,40.7006779324,-73.8991589472,delivery,pickup,,59-15 71st Ave,,,Ridgewood,11385,US,NY,"['59-15 71st Ave', 'Ridgewood, NY 11385']"
69,R3fMQtSL0MrMUyW_Q32oNw,naya-new-york-20,NAYA,https://s3-media3.fl.yelpcdn.com/bphoto/-joBzjq_FBh2ndWi_ZogxA/o.jpg,False,https://www.yelp.com/biz/naya-new-york-20?adjust_creative=FD2XoK_GD3s4xtuvOGb8-g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FD2XoK_GD3s4xtuvOGb8-g,147,4.5,$,+12127608888,(212) 760-8888,1524.0464916782,Lebanese,40.7021301748,-74.0118362769,delivery,pickup,,One New York Plz,,,New York,10004,US,NY,"['One New York Plz', 'New York, NY 10004']"
70,Jd2_ZC4ugEMSY9ElivNZgg,summer-salt-new-york,Summer Salt,https://s3-media3.fl.yelpcdn.com/bphoto/tpWJzurP2QNZHRyyLLaoYA/o.jpg,False,https://www.yelp.com/biz/summer-salt-new-york?adjust_creative=FD2XoK_GD3s4xtuvOGb8-g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FD2XoK_GD3s4xtuvOGb8-g,63,4.5,,+12122090648,(212) 209-0648,3942.2469851214,Tacos,40.74057,-73.98768,delivery,pickup,,30 East 23rd St,,,New York,10010,US,NY,"['30 East 23rd St', 'New York, NY 10010']"
71,0CjK3esfpFcxIopebzjFxA,joes-shanghai-new-york-2,Joe's Shanghai,https://s3-media3.fl.yelpcdn.com/bphoto/ekUo5egd4dlE7zJyb4-Leg/o.jpg,False,https://www.yelp.com/biz/joes-shanghai-new-york-2?adjust_creative=FD2XoK_GD3s4xtuvOGb8-g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FD2XoK_GD3s4xtuvOGb8-g,6157,4.0,$$,+12122338888,(212) 233-8888,1153.9482385807,Shanghainese,40.7156608,-73.9967012,pickup,delivery,,46 Bowery St,,,New York,10013,US,NY,"['46 Bowery St', 'New York, NY 10013']"
72,n1xpGOPa7XRq4or7QLjzHw,dokodemo-new-york,DokoDemo,https://s3-media1.fl.yelpcdn.com/bphoto/p7rxx90T15MJiXTO_KdN_g/o.jpg,False,https://www.yelp.com/biz/dokodemo-new-york?adjust_creative=FD2XoK_GD3s4xtuvOGb8-g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FD2XoK_GD3s4xtuvOGb8-g,297,4.5,$,+19172615228,(917) 261-5228,2361.8379498566,Teppanyaki,40.72638,-73.98964,delivery,pickup,,89 E 4th St,,,New York,10003,US,NY,"['89 E 4th St', 'New York, NY 10003']"
73,wdGMVLUzocmnl2tST0lheg,yunshang-rice-noodle-house-new-york-5,YunShang Rice Noodle House,https://s3-media2.fl.yelpcdn.com/bphoto/R-AQFKvYkcYAD2XV6w9aUg/o.jpg,False,https://www.yelp.com/biz/yunshang-rice-noodle-house-new-york-5?adjust_creative=FD2XoK_GD3s4xtuvOGb8-g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FD2XoK_GD3s4xtuvOGb8-g,190,4.0,$$,+16469985223,(646) 998-5223,1120.0970763837,Chinese,40.71525,-73.99765,,,,53 Bayard St,,,New York,10013,US,NY,"['53 Bayard St', 'New York, NY 10013']"
74,yEWj9Vm-UyYsBD1l8oCwCA,taylor-made-jamaican-eatery-brooklyn,Taylor Made Jamaican Eatery,https://s3-media3.fl.yelpcdn.com/bphoto/Rk7oo1LZbSYC5TRrwkuojw/o.jpg,False,https://www.yelp.com/biz/taylor-made-jamaican-eatery-brooklyn?adjust_creative=FD2XoK_GD3s4xtuvOGb8-g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FD2XoK_GD3s4xtuvOGb8-g,44,4.5,$,+17184842310,(718) 484-2310,3529.2319851166,Caribbean,40.6876188274,-73.9596568421,delivery,pickup,,393 Classon Ave,,,Brooklyn,11238,US,NY,"['393 Classon Ave', 'Brooklyn, NY 11238']"
75,NDIrifAl6K-RrnZ2D3ZGbw,emily-brooklyn-2,Emily,https://s3-media4.fl.yelpcdn.com/bphoto/-r2ZGDs7ziRxSkn8VL2_Hw/o.jpg,False,https://www.yelp.com/biz/emily-brooklyn-2?adjust_creative=FD2XoK_GD3s4xtuvOGb8-g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FD2XoK_GD3s4xtuvOGb8-g,772,4.0,$$$,+13478449588,(347) 844-9588,3386.3118861322,American (Traditional),40.68351,-73.96643,,,,919 Fulton St,,,Brooklyn,11238,US,NY,"['919 Fulton St', 'Brooklyn, NY 11238']"
76,44SY464xDHbvOcjDzRbKkQ,ippudo-ny-new-york-7,Ippudo NY,https://s3-media1.fl.yelpcdn.com/bphoto/zF3EgqHCk7zBUwD2B3WTEA/o.jpg,False,https://www.yelp.com/biz/ippudo-ny-new-york-7?adjust_creative=FD2XoK_GD3s4xtuvOGb8-g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FD2XoK_GD3s4xtuvOGb8-g,9961,4.0,$$,,,2854.3012674084,Ramen,40.73092,-73.99015,delivery,pickup,,65 4th Ave,,,New York,10003,US,NY,"['65 4th Ave', 'New York, NY 10003']"
77,ZybTcEwBUeQqiiyyBpoiPQ,white-bear-flushing,White Bear,https://s3-media1.fl.yelpcdn.com/bphoto/_rBVSIAUJaKpf5vx7ZVpHA/o.jpg,False,https://www.yelp.com/biz/white-bear-flushing?adjust_creative=FD2XoK_GD3s4xtuvOGb8-g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FD2XoK_GD3s4xtuvOGb8-g,959,4.0,$,+17189612322,(718) 961-2322,14934.1891264216,Chinese,40.758783,-73.83163,,,,135-02 Roosevelt Ave,Ste 5,,Flushing,11354,US,NY,"['135-02 Roosevelt Ave', 'Ste 5', 'Flushing, NY 11354']"
78,gl9UKHI6G-JhIBjjLFOhYA,high-lúa-vietnamese-kitchen-brooklyn,High Lúa Vietnamese Kitchen,https://s3-media4.fl.yelpcdn.com/bphoto/3KwOwrOJ_DQNb6rO4ItAjw/o.jpg,False,https://www.yelp.com/biz/high-l%C3%BAa-vietnamese-kitchen-brooklyn?adjust_creative=FD2XoK_GD3s4xtuvOGb8-g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FD2XoK_GD3s4xtuvOGb8-g,136,4.5,$$,+13478449666,(347) 844-9666,2951.3333746289,Vietnamese,40.71258,-73.96045,delivery,pickup,,182 S 2nd St,,,Brooklyn,11211,US,NY,"['182 S 2nd St', 'Brooklyn, NY 11211']"
79,Q9F2ocrmYuGt1yn3M7MOBw,lucali-brooklyn-3,Lucali,https://s3-media3.fl.yelpcdn.com/bphoto/Yl_eZ_DW_iaumnU-pfSoaw/o.jpg,False,https://www.yelp.com/biz/lucali-brooklyn-3?adjust_creative=FD2XoK_GD3s4xtuvOGb8-g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FD2XoK_GD3s4xtuvOGb8-g,1527,4.5,$$,+17188584086,(718) 858-4086,2677.3041083373,Pizza,40.6818,-74.00024,,,,575 Henry St,,,Brooklyn,11231,US,NY,"['575 Henry St', 'Brooklyn, NY 11231']"
80,axqp3pGJXnTLgq2QrPyDyQ,benemon-new-york,Benemon,https://s3-media2.fl.yelpcdn.com/bphoto/vMvFG3YnqH8tMl7JJALAeQ/o.jpg,False,https://www.yelp.com/biz/benemon-new-york?adjust_creative=FD2XoK_GD3s4xtuvOGb8-g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FD2XoK_GD3s4xtuvOGb8-g,549,4.5,$$,+12126143006,(212) 614-3006,2289.2038585587,Japanese,40.72551,-73.98838,delivery,pickup,,108 E 4th St,,,New York,10003,US,NY,"['108 E 4th St', 'New York, NY 10003']"
81,EvAJBgBdgOt1jx1EufRN7w,jin-ramen-new-york-3,Jin Ramen,https://s3-media3.fl.yelpcdn.com/bphoto/xHJbolUgTh-MTlc0qHOmww/o.jpg,False,https://www.yelp.com/biz/jin-ramen-new-york-3?adjust_creative=FD2XoK_GD3s4xtuvOGb8-g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FD2XoK_GD3s4xtuvOGb8-g,899,4.0,$$,+16466570755,(646) 657-0755,9001.8101205813,Ramen,40.78534,-73.97695,restaurant_reservation,delivery,pickup,462 Amsterdam Ave,,,New York,10024,US,NY,"['462 Amsterdam Ave', 'New York, NY 10024']"
82,eRtceh_W_yniAfCqJni5Bg,go-go-curry-new-york,Go! Go! Curry!,https://s3-media4.fl.yelpcdn.com/bphoto/1kK6bG-qrxVOcv9rlTQvpA/o.jpg,False,https://www.yelp.com/biz/go-go-curry-new-york?adjust_creative=FD2XoK_GD3s4xtuvOGb8-g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FD2XoK_GD3s4xtuvOGb8-g,1450,4.0,$$,+12127305555,(212) 730-5555,5481.8138631985,Japanese Curry,40.75463,-73.99115,delivery,pickup,,273 W 38th St,,,New York,10018,US,NY,"['273 W 38th St', 'New York, NY 10018']"
83,wqdFd3DZD_uTXRW784mFkg,a-pous-taste-brooklyn-2,A-Pou's Taste,https://s3-media2.fl.yelpcdn.com/bphoto/SOkoao4jcsADeJKgw6xFRg/o.jpg,False,https://www.yelp.com/biz/a-pous-taste-brooklyn-2?adjust_creative=FD2XoK_GD3s4xtuvOGb8-g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FD2XoK_GD3s4xtuvOGb8-g,41,4.5,$,+17183883038,(718) 388-3038,4977.457105833,Taiwanese,40.71326,-73.93616,,,,963 Grand St,,,Brooklyn,11211,US,NY,"['963 Grand St', 'Brooklyn, NY 11211']"
